,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2684629,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685065,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685049,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685041,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685035,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2684848,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685285,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685281,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685261,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685084,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685081,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685494,110,994403586,2.01801E+13,,,37.0582,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685316,110,994403586,2.01801E+13,,,37.0582,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2685297,110,994403586,2.01801E+13,,,37.05821667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2685291,110,994403586,2.01801E+13,,,37.05821667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,,,,,
2708403,110,994403586,2.01801E+13,,,37.0582,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708220,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708214,110,994403586,2.01801E+13,,,37.05818333,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708211,110,994403586,2.01801E+13,,,37.05816667,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708191,110,994403586,2.01801E+13,,,37.05816667,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730638,110,994403586,2.01801E+13,,,37.05816667,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730637,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730613,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730607,110,994403586,2.01801E+13,,,37.05818333,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730605,110,994403586,2.01801E+13,,,37.05818333,129.4289167,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708633,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708614,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708437,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708435,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708411,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705330,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705323,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708655,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708650,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708646,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730849,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730845,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730841,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730823,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730645,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705562,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705370,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705365,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705360,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705342,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705779,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705774,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705588,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705581,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705578,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2705817,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705814,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705792,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2705787,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2715010,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2714993,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2714985,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2714817,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2714797,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2706046,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2706042,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706022,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706015,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2706012,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724598,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724594,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724587,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724403,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724397,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692797,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692778,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2692771,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692769,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692580,110,994403586,2.01801E+13,,,37.05818333,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2725030,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725028,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724622,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724617,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724613,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2725245,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725068,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725062,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2725044,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2725038,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724437,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724418,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724409,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724407,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724217,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724653,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724646,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724461,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724456,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2724453,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724863,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724857,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724853,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724668,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724660,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731081,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731058,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731053,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731048,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730861,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2688032,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688027,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2688007,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687834,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2687831,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688241,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688238,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688046,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2688041,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688470,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2688453,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688284,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688279,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2693017,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2693013,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692994,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692987,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
